name,oldest_mya,youngest_mya,lat,lng,country_code
Spinosaurus aegyptiacus,100.5,93.9,30.9,-3.87,MA
Spinosaurus aegyptiacus,100.5,93.9,30.9,-3.87,MA
Spinosaurus aegyptiacus,106.3,93.9,31.62,-4.27,MA
Deinonychus antirrhopus,119.57,110.1,46.33,-109.56,US
Tenontosaurus tilletti,119.57,110.1,46.33,-109.56,US
Edmontosaurus annectens,72.2,66.0,49.52,-108.82,CA
Spinosaurus aegyptiacus,100.5,93.9,30.9,-3.87,MA
Ornithopsis,125.77,119.57,51.35,7.89,DE
Plateosaurus trossingensis,227.3,205.7,48.07,8.65,DE
Plateosaurus,227.3,205.7,48.07,8.65,DE
Daurlong wangi,121.4,119.57,48.6,123.98,CN
Albertavenator curriei,72.2,66.0,51.67,-112.91,CA
Diamantinasaurus matildae,100.5,93.9,-22.25,142.5,AU
Amanasaurus nesbitti,237.0,227.3,-29.66,-53.43,BR
Albertavenator curriei,72.2,66.0,51.55,-112.88,CA
Albertavenator curriei,83.6,66.0,51.65,-112.9,CA
Deinonychus antirrhopus,110.1,93.9,45.1,-106.9,US
Baptornis,83.6,72.2,50.68,-108.09,CA
Dromaeosaurus albertensis,83.6,72.2,50.68,-108.09,CA
Gorgosaurus,83.6,72.2,50.68,-108.09,CA
Sinosaurus triassicus,201.4,192.9,25.18,102.12,CN
Sinosaurus triassicus,201.4,199.5,24.96,102.08,CN
Sinosaurus triassicus,201.4,192.9,25.15,101.98,CN
Latenivenatrix mcmasterae,83.6,72.2,50.74,-111.49,CA
Latenivenatrix mcmasterae,83.6,72.2,50.78,-111.41,CA
Panoplosaurus mirus,83.6,72.2,50.72,-111.56,CA
Psittacosaurus sinensis,121.4,100.5,36.98,120.71,CN
Richardoestesia,83.6,72.2,36.51,-108.32,US
Richardoestesia,83.6,72.2,36.51,-108.32,US
Tyrannosaurus rex,83.6,72.2,36.51,-108.32,US
Transylvanosaurus platycephalus,72.2,66.0,45.49,23.09,RO
Platytholus clemensi,72.2,66.0,47.68,-107.18,US
Corythosaurus,83.6,72.2,47.6,-109.46,US
Corythosaurus,83.6,72.2,48.54,-109.67,US
Spinosaurus,106.3,93.9,30.77,-3.75,MA
Yatenavis ieujensis,72.2,66.0,-50.52,-72.56,AR
Troodon,72.2,66.0,48.86,130.24,CN
Buitreraptor gonzalezorum,113.2,110.1,-39.4,-68.61,AR
Gryposaurus,83.6,72.2,37.47,-111.7,US
Jakapil kaniukura,113.2,110.1,-39.71,-68.6,AR
Elemgasem nubilus,93.9,85.7,-38.88,-69.48,AR
Anserimimus planinychus,72.2,66.0,43.44,100.37,MN
Struthiomimus,72.2,66.0,43.49,-104.46,US
Pachycephalosaurus,72.2,66.0,43.49,-104.46,US
Triceratops,72.2,66.0,43.49,-104.46,US
Nodosaurus,72.2,66.0,43.49,-104.46,US
Thescelosaurus,72.2,66.0,43.49,-104.46,US
Nanotyrannus lancensis,72.2,66.0,43.51,-104.43,US
Migmanychion laiyang,121.4,119.57,48.6,123.98,CN
Dzharaonyx eski,93.9,89.8,42.12,62.66,UZ
Mymoorapelta,154.8,143.1,38.25,-110.81,US
Dryosaurus,154.8,143.1,38.25,-110.81,US
Sauropelta,121.4,100.5,38.9,-110.33,US
Explorornis nessovi,93.9,89.8,42.12,62.66,UZ
Explorornis,93.9,89.8,42.12,62.66,UZ
Explorornis,93.9,89.8,42.12,62.66,UZ
Incolornis silvae,93.9,89.8,42.12,62.66,UZ
Enantiornis martini,93.9,89.8,42.12,62.66,UZ
Abavornis,93.9,89.8,42.12,62.66,UZ
Abavornis bonaparti,93.9,89.8,42.12,62.66,UZ
Catenoleimus,93.9,89.8,42.12,62.66,UZ
Calvarius rapidus,72.2,66.0,42.11,0.98,ES
Brevirostruavis macrohyoideus,121.4,113.2,40.65,119.68,CN
Stegoceras validum,83.6,72.2,50.74,-110.09,CA
Allosaurus,154.8,143.1,41.91,-106.01,US
Camarasaurus,154.8,143.1,41.91,-105.97,US
Diplodocus,154.8,143.1,41.91,-105.97,US
Allosaurus,154.8,143.1,41.91,-105.97,US
Ceratosaurus,154.8,143.1,41.91,-105.97,US
Coelurus,154.8,143.1,41.91,-105.97,US
Nanosaurus agilis,154.8,143.1,41.91,-105.97,US
Brontosaurus yahnahpin,154.8,143.1,41.91,-105.99,US
Camarasaurus,154.8,143.1,41.91,-105.95,US
Diplodocus,154.8,143.1,41.91,-105.95,US
Allosaurus,154.8,143.1,41.91,-105.95,US
Stegosaurus,154.8,143.1,41.91,-105.95,US
Camptosaurus,154.8,143.1,41.91,-105.95,US
Hypselospinus fittoni,137.05,132.6,50.86,0.44,UK
Gryposaurus,83.6,72.2,37.46,-111.34,US
Paronychodon,93.9,89.8,37.6,-111.97,US
Paronychodon,93.9,89.8,37.8,-111.5,US
Thescelosaurus,93.9,89.8,37.8,-111.5,US
Lythronax argestes,83.6,72.2,37.19,-111.65,US
Gonkoken nanoi,72.2,66.0,-50.71,-72.54,CL
Spinosaurus aegyptiacus,106.3,93.9,31.62,-4.27,MA
Kiyacursor longipes,121.4,113.2,55.9,87.96,RU
Stegosaurus,152.21,143.1,36.93,-102.98,US
Ceratosaurus,152.21,143.1,36.93,-102.97,US
Furcatoceratops elucidans,83.6,72.2,47.58,-109.41,US
Ichthyornis dispar,83.6,72.2,32.42,-87.2,US
Ichthyornis dispar,83.6,72.2,32.4,-87.14,US
Ichthyornis dispar,83.6,72.2,32.4,-87.14,US
Ichthyornis dispar,83.6,72.2,32.4,-87.14,US
Ichthyornis dispar,83.6,72.2,32.4,-87.14,US
Ichthyornis dispar,85.7,83.6,38.77,-100.77,US
Ichthyornis dispar,85.7,83.6,38.85,-100.17,US
Ichthyornis dispar,85.7,83.6,38.92,-101.18,US
Ichthyornis dispar,85.7,83.6,38.6,-96.05,US
Ichthyornis dispar,85.7,83.6,38.92,-101.18,US
Ichthyornis dispar,85.7,83.6,38.92,-101.18,US
Ichthyornis dispar,85.7,83.6,38.47,-100.47,US
Ichthyornis dispar,85.7,83.6,38.47,-100.48,US
Ichthyornis dispar,83.6,72.2,32.97,-88.04,US
Ichthyornis dispar,83.6,72.2,33.25,-88.16,US
Ichthyornis dispar,83.6,72.2,32.82,-88.05,US
Ichthyornis dispar,83.6,72.2,32.92,-88.11,US
Alamosaurus,72.2,66.0,29.41,-103.3,US
Alamosaurus,72.2,66.0,29.58,-103.08,US
Alamosaurus,72.2,66.0,29.46,-103.16,US
Hypselospinus fittoni,137.05,132.6,50.88,0.57,UK
Iguanodon,137.05,132.6,50.86,0.58,UK
Iguanodon,137.05,132.6,50.87,0.56,UK
Camarasaurus,154.8,143.1,36.43,-102.72,US
Chubutisaurus insignis,119.57,110.1,-43.4,-68.29,AR
Tyrannosaurus,72.2,66.0,46.28,-100.54,US
Saurornitholestes,72.2,66.0,46.38,-99.59,US
Allosaurus,154.8,143.1,46.2,-111.41,US
Apatosaurus,154.8,143.1,46.2,-111.41,US
Allosaurus,154.8,143.1,40.3,-108.57,US
Camarasaurus,154.8,143.1,40.3,-108.57,US
Stegosaurus,154.8,143.1,40.3,-108.57,US
Allosaurus,154.8,143.1,44.06,-106.72,US
Diplodocus,154.8,143.1,44.06,-106.72,US
Camarasaurus,154.8,143.1,44.06,-106.72,US
Diplodocus,152.21,143.1,42.52,-106.74,US
Allosaurus,154.8,143.1,41.89,-106.0,US
Allosaurus,154.8,149.2,39.06,-110.97,US
Allosaurus,154.8,143.1,41.91,-105.99,US
Ceratosaurus,154.8,143.1,41.91,-105.99,US
Nanosaurus agilis,154.8,143.1,41.91,-105.99,US
Camarasaurus,154.8,143.1,41.91,-105.99,US
Coelurus,154.8,143.1,41.91,-105.97,US
Ceratosaurus,154.8,143.1,41.91,-105.97,US
Dryosaurus,154.8,143.1,41.91,-105.97,US
Camarasaurus,154.8,143.1,41.91,-105.97,US
Diplodocus carnegii,154.8,143.1,41.91,-105.95,US
Stegosaurus,154.8,143.1,41.91,-105.95,US
Camptosaurus,154.8,143.1,41.91,-105.95,US
Diplodocus,154.8,143.1,41.91,-106.01,US
Apatosaurus,154.8,143.1,41.91,-105.99,US
Ceratosaurus,154.8,143.1,41.91,-105.99,US
Camarasaurus,154.8,143.1,41.91,-106.01,US
Allosaurus,154.8,143.1,41.91,-106.01,US
Diplodocus,154.8,143.1,41.91,-105.99,US
Allosaurus,154.8,143.1,41.91,-105.99,US
Camarasaurus,154.8,143.1,41.91,-105.97,US
Diplodocus,154.8,143.1,41.91,-105.97,US
Camarasaurus,154.8,143.1,41.91,-105.99,US
Nanosaurus agilis,154.8,143.1,41.91,-105.99,US
Stegosaurus,154.8,143.1,41.91,-106.01,US
Camarasaurus,154.8,143.1,41.91,-105.95,US
Stegosaurus,154.8,143.1,41.91,-105.96,US
Camarasaurus,154.8,143.1,41.91,-105.96,US
Apatosaurus,149.2,145.06,40.44,-109.3,US
Allosaurus,149.2,145.06,40.44,-109.3,US
Ceratosaurus,149.2,145.06,40.44,-109.3,US
Apatosaurus,149.2,143.1,40.42,-109.21,US
Allosaurus,154.8,149.2,40.46,-109.52,US
Dryosaurus,154.8,149.2,40.46,-109.52,US
Camarasaurus,154.8,143.1,39.46,-105.73,US
Allosaurus,154.8,143.1,38.37,-106.76,US
Allosaurus,154.8,143.1,39.87,-106.3,US
Apatosaurus,154.8,143.1,37.4,-108.92,US
Camarasaurus,154.8,143.1,40.27,-108.68,US
Allosaurus,149.2,143.1,39.15,-108.77,US
Stegosaurus,149.2,143.1,39.15,-108.77,US
Allosaurus,152.21,143.1,39.14,-109.02,US
Brachiosaurus,152.21,143.1,39.14,-109.02,US
Stegosaurus,152.21,143.1,39.14,-109.02,US
Stegosaurus stenops,152.21,143.1,39.14,-109.02,US
Apatosaurus,152.21,143.1,39.14,-109.02,US
Dryosaurus altus,152.21,143.1,39.14,-109.02,US
Megalosaurus bucklandii,139.1,132.6,50.91,0.49,UK
Kelumapusaura machi,72.2,66.0,-39.5,-67.37,AR
Menucocelsior arriagadai,72.2,66.0,-39.5,-67.37,AR
Rocasaurus muniozi,72.2,66.0,-39.51,-67.38,AR
Natovenator polydontus,83.6,72.2,43.49,99.83,MN
Fujianvenator prodigiosus,152.21,145.06,27.15,119.0,CN
Jiangxititan ganzhouensis,72.2,66.0,25.74,114.83,CN
Tarbosaurus,72.2,66.0,43.61,100.57,MN
Saurolophus,72.2,66.0,43.52,101.03,MN
Papiliovenator neimengguensis,83.6,72.2,41.74,106.74,CN
Shunosaurus lii,174.7,161.5,30.85,108.92,CN
Citipati osmolskae,83.6,72.2,43.66,100.9,MN
Parasaurolophus,83.6,72.2,37.67,-111.73,US
Ornithopsis hulkei,125.77,121.4,50.65,-1.46,UK
Ornithopsis hulkei,132.6,121.4,50.64,-1.43,UK
Calamosaurus foxi,125.77,119.57,50.65,-1.45,UK
Ampelognathus coheni,100.5,93.9,32.98,-97.06,US
Qianlong shouhu,199.5,192.9,26.41,106.26,CN
Iguanodon,132.6,121.4,50.65,-1.46,UK
Iguanodon,132.6,121.4,50.65,-1.46,UK
Macrocollum itaquii,227.3,205.7,-29.61,-53.27,BR
Leptorhynchos,72.2,66.0,49.52,-108.82,CA
Leptorhynchos,72.2,66.0,50.21,-107.37,CA
Leptorhynchos elegans,83.6,72.2,50.74,-111.49,CA
Leptorhynchos elegans,83.6,72.2,50.73,-111.51,CA
Leptorhynchos elegans,83.6,72.2,50.7,-111.27,CA
Leptorhynchos elegans,83.6,72.2,50.75,-111.47,CA
Citipes elegans,83.6,72.2,50.84,-111.32,CA
Citipes elegans,83.6,72.2,50.77,-111.4,CA
Leptorhynchos elegans,83.6,72.2,50.81,-111.63,CA
Citipes elegans,83.6,72.2,50.82,-111.58,CA
Citipes elegans,83.6,72.2,50.74,-111.5,CA
Chirostenotes pergracilis,83.6,72.2,50.74,-111.48,CA
Chirostenotes pergracilis,83.6,72.2,50.74,-111.51,CA
Caenagnathus collinsi,83.6,72.2,50.8,-111.58,CA
Caenagnathus collinsi,83.6,72.2,50.74,-111.49,CA
Imrankhanhero zilefatmi,72.2,66.0,29.71,69.49,PK
Imrankhanhero zilefatmi,72.2,66.0,23.17,79.97,IN
Qaikshaheen masoomniazi,72.2,66.0,23.06,73.34,IN
Ikqaumishan smqureshi,72.2,66.0,29.7,69.4,PK
Ikqaumishan smqureshi,72.2,66.0,23.06,73.34,IN
Pakisaurus balochistani,72.2,66.0,23.06,73.34,IN
Bagaceratops rozhdestvenskyi,83.6,72.2,43.47,101.52,MN
Bagaceratops rozhdestvenskyi,83.6,72.2,43.3,99.6,MN
Ibirania parva,85.7,72.2,-20.99,-49.26,BR
Saurornithoides,100.5,93.9,40.1,65.8,UZ
Oohkotokia horneri,83.6,72.2,48.5,-112.68,US
Oohkotokia horneri,83.6,72.2,48.65,-112.35,US
Iguanodon,121.4,100.5,34.11,112.59,CN
Inawentu oslatus,85.7,83.6,-37.59,-69.32,AR
Massospondylus,201.4,192.9,-28.5,28.43,ZA
Massospondylus,201.4,192.9,-28.5,28.43,ZA
Massospondylus,201.4,192.9,-28.48,28.42,ZA
Massospondylus,201.4,192.9,-28.42,28.5,ZA
Massospondylus,201.4,192.9,-28.42,28.5,ZA
Massospondylus,201.4,192.9,-28.53,28.5,ZA
Massospondylus,201.4,192.9,-28.55,28.42,ZA
Massospondylus,201.4,192.9,-28.55,28.42,ZA
Massospondylus,201.4,192.9,-28.62,28.27,ZA
Massospondylus,201.4,192.9,-28.62,28.27,ZA
Massospondylus,201.4,192.9,-28.62,28.27,ZA
Massospondylus,201.4,192.9,-28.62,28.32,ZA
Massospondylus,201.4,192.9,-28.67,28.28,ZA
Massospondylus,201.4,192.9,-28.68,28.32,ZA
Massospondylus,201.4,192.9,-28.68,28.32,ZA
Massospondylus,201.4,192.9,-28.78,27.23,ZA
Massospondylus,201.4,192.9,-28.87,27.27,ZA
Massospondylus,201.4,192.9,-28.42,28.5,ZA
Massospondylus,201.4,192.9,-28.9,27.57,ZA
Massospondylus carinatus,201.4,192.9,-28.98,27.37,ZA
Massospondylus,201.4,192.9,-28.97,27.32,ZA
Massospondylus,201.4,192.9,-28.97,27.32,ZA
Massospondylus,201.4,192.9,-29.03,27.48,ZA
Massospondylus,201.4,192.9,-29.05,27.45,ZA
Massospondylus,201.4,192.9,-29.05,27.43,ZA
Massospondylus,201.4,192.9,-29.05,27.52,ZA
Massospondylus,201.4,192.9,-29.07,27.32,ZA
Massospondylus,201.4,192.9,-29.07,27.5,ZA
Syntarsus,201.4,192.9,-29.07,27.5,ZA
Massospondylus,201.4,192.9,-29.1,27.33,ZA
Massospondylus,201.4,192.9,-29.23,27.35,ZA
Massospondylus,201.4,192.9,-28.67,28.25,ZA
Massospondylus,199.5,184.2,-28.53,28.5,ZA
Heterodontosaurus,199.5,184.2,-28.53,28.5,ZA
Massospondylus,201.4,192.9,-29.85,27.36,LS
Vespersaurus paranaensis,121.4,72.2,-26.78,-53.06,BR
Baryonyx,139.1,125.77,40.46,-0.74,ES
Carcharodontosaurus,113.2,110.1,-4.11,-44.16,BR
Psittacosaurus,125.77,113.2,56.32,90.47,RU
Jaculinykus yaruui,83.6,72.2,43.51,101.08,MN
Ceratosaurus,152.21,145.06,39.22,-9.34,PT
Ceratosaurus,152.21,149.2,39.23,-9.32,PT
Struthiosaurus,72.2,66.0,46.04,23.52,RO
Pinacosaurus grangeri,83.6,72.2,41.8,106.74,CN
Haplocanthosaurus,152.21,145.06,38.58,-108.4,US
Brachiosaurus,152.21,145.06,38.58,-108.4,US
Hesperornis,83.6,72.2,69.39,-128.14,CA
Datousaurus,174.7,161.5,29.61,104.19,CN
Shunosaurus,174.7,161.5,29.61,104.19,CN
Omeisaurus,174.7,161.5,29.61,104.19,CN
Rapetosaurus krausei,100.5,66.0,-15.9,46.6,MG
Demandasaurus darwini,125.77,119.57,42.02,-3.28,ES
Vectidromeus insularis,143.1,100.5,50.67,-1.33,UK
Galeamopus pabsti,154.8,143.1,42.02,-106.05,US
Neimengornis rectusmim,121.4,113.2,41.42,120.18,CN
Orkoraptor burkei,83.6,72.2,-49.85,-72.11,AR
Bustingorrytitan shiva,110.1,106.3,-39.21,-68.81,AR
Sidersaura marae,110.1,106.3,-39.32,-68.95,AR
Sidersaura marae,110.1,106.3,-39.36,-69.03,AR
Gandititan cavocaudatus,100.5,89.8,25.8,114.9,CN
Alamosaurus,83.6,66.0,33.13,-107.19,US
Eoneophron infernalis,72.2,66.0,44.71,-103.06,US
Acrocanthosaurus atokensis,119.57,113.2,39.07,-76.87,US
Sphaerotholus triregnum,72.2,66.0,47.05,-107.35,US
Sphaerotholus lyonsi,83.6,72.2,50.12,-111.47,CA
Sibirotitan,125.77,113.2,55.88,88.0,RU
Yuanchuavis kompsosoura,143.1,100.5,40.71,120.84,CN
Minqaria bata,72.2,66.0,32.83,-6.23,MA
Vectipelta barretti,139.1,137.05,50.63,-1.42,UK
Datai yingliangis,93.9,85.7,25.51,115.78,CN
Jingiella dongxingensis,154.8,149.2,21.55,107.97,CN
Thyreosaurus atlasicus,168.2,161.5,33.32,-4.71,MA
Titanomachya gimenezi,72.2,66.0,-42.96,-67.54,AR
Diamantinasaurus matildae,100.5,89.8,-22.08,143.51,AU
Diamantinasaurus matildae,100.5,89.8,-22.29,142.47,AU
Savannasaurus elliottorum,100.5,89.8,-22.29,142.47,AU
Wintonotitan wattsi,100.5,89.8,-26.68,142.59,AU
Wintonotitan wattsi,100.5,89.8,-22.08,143.51,AU
Wintonotitan wattsi,100.5,89.8,-22.35,143.09,AU
Wintonotitan wattsi,100.5,89.8,-22.15,142.54,AU
Diamantinasaurus matildae,100.5,89.8,-22.35,143.09,AU
Kiyacursor longipes,121.4,113.2,55.9,87.96,RU
Musankwa sanyatiensis,237.0,205.7,-16.73,28.7,ZW
Fulgurotherium australe,100.5,93.9,-29.43,147.98,AU
Diuqin lechiguanae,85.7,83.6,-38.56,-68.69,AR
Valdosaurus canaliculatus,125.77,121.4,50.66,-1.47,UK
Hesperonyx martinhotomasorum,152.21,149.2,39.22,-9.34,PT
Lophorhothon atopus,83.6,72.2,32.6,-87.68,US
Sinovenator changii,125.77,119.57,41.41,119.12,CN
Psittacosaurus,125.77,119.57,41.41,119.12,CN
Jeholosaurus,125.77,119.57,41.41,119.12,CN
Lokiceratops rangiformis,83.6,72.2,48.89,-110.74,US
Chakisaurus nekul,110.1,106.3,-39.4,-68.62,AR
Fona herzogae,100.5,93.9,38.7,-111.21,US
Fona herzogae,100.5,93.9,38.66,-111.23,US
Comptonatus chasei,125.77,121.4,50.66,-1.47,UK
Baiyinosaurus baojiensis,168.2,165.3,36.75,104.83,CN
Urbacodon norelli,83.6,72.2,43.81,112.2,CN
Harenadraco prima,83.6,72.2,43.54,99.6,MN
Tietasaura derbyiana,137.05,125.77,-12.9,-38.49,BR
Asiatyrannus xui,72.2,66.0,25.82,114.97,CN
Kaririavis mater,119.57,113.2,-7.11,-39.7,BR
Alpkarakush kyrgyzicus,165.3,161.5,41.34,72.19,KG
Fortipesavis prehendens,100.5,93.9,26.35,96.72,MM
Albertosaurus sarcophagus,72.2,66.0,51.67,-112.91,CA
Albertosaurus sarcophagus,83.6,66.0,51.54,-112.88,CA
Anodontosaurus lambei,72.2,66.0,51.67,-112.91,CA
Atrociraptor marshalli,72.2,66.0,51.67,-112.91,CA
Caletodraco cottardi,100.5,93.9,49.66,0.16,FR
Hypnovenator matsubaraetoheorum,113.2,106.3,35.08,135.16,JP
Qunkasaura pintiquiniestra,83.6,66.0,39.95,-2.02,ES
Sasayamagnomus saegusai,113.2,110.1,35.09,135.18,JP
Gorgosaurus libratus,83.6,72.2,47.72,-109.64,US
Dacentrurus armatus,152.21,143.1,40.35,-0.93,ES
Kunbarrasaurus,106.3,100.5,-23.12,140.58,AU
Emiliasaura alessandrii,137.05,132.6,-38.5,-70.26,AR
Nanosaurus agilis,152.21,145.06,38.54,-105.22,US
Maiasaura peeblesorum,83.6,72.2,47.71,-112.24,US
Achelousaurus horneri,83.6,72.2,48.97,-112.64,US
Agujaceratops mariscalensis,83.6,72.2,29.2,-103.63,US
Agujaceratops mariscalensis,83.6,72.2,29.16,-103.03,US
Agujaceratops,83.6,72.2,29.32,-103.52,US
Agujaceratops mariscalensis,83.6,72.2,29.14,-103.03,US
Agujaceratops mariscalensis,83.6,72.2,29.1,-103.12,US
Agujaceratops mariscalensis,83.6,72.2,29.32,-103.52,US
Agujaceratops mariscalensis,83.6,72.2,29.24,-103.61,US
Navaornis hestiae,83.6,66.0,-22.13,-51.38,BR
Talenkauen santacrucensis,83.6,72.2,-49.95,-72.05,AR
Dreadnoughtus schrani,83.6,72.2,-49.95,-72.05,AR
Orkoraptor burkei,83.6,72.2,-49.85,-72.11,AR
Huaxiazhoulong shouwen,83.6,72.2,27.5,116.67,CN
Carcharodontosaurus,100.5,93.9,-2.89,-44.67,BR
Sinosaurus triassicus,201.4,192.9,25.15,101.98,CN
Phuwiangosaurus sirindhornae,125.77,121.4,17.25,102.55,TH
Lishulong wangi,199.5,174.7,34.12,111.97,CN
Yanbeilong ultimus,113.2,100.5,39.89,112.76,CN
Triceratops,72.2,66.0,47.53,-106.97,US
Stegoceras,83.6,72.2,29.23,-103.64,US
Yuanyanglong bainian,121.4,100.5,40.27,105.75,CN
Riojavenatrix lacustris,121.4,119.57,42.05,-2.03,ES
Allosaurus anax,152.21,143.1,36.9,-102.83,US
Allosaurus,152.21,143.1,36.9,-102.83,US
Brachiosaurus,152.21,145.06,38.54,-105.22,US
Camarasaurus,154.8,143.1,46.85,-108.79,US
Hesperosaurus,154.8,143.1,46.85,-108.79,US
Haplocanthosaurus,154.8,143.1,46.84,-108.77,US
Camptosaurus,154.8,143.1,46.87,-108.79,US
Suuwassea,154.8,143.1,46.88,-108.87,US
Skorpiovenator bustingorryi,110.1,106.3,-39.25,-68.83,AR
Troodon,83.6,72.2,49.36,-112.5,CA
Troodon,83.6,72.2,49.28,-112.58,CA
Baminornis zhenghensis,152.21,145.06,27.15,119.0,CN
Archaeocursor asiaticus,199.5,184.2,29.75,106.58,CN
Coahuilasaurus lipani,83.6,72.2,25.57,-101.33,MX
Qianjiangsaurus changshengi,100.5,66.0,29.45,108.8,CN
Velociraptor mongoliensis,83.6,72.2,43.66,100.9,MN
Labocania aguillonae,83.6,72.2,25.54,-101.36,MX
Daspletosaurus,83.6,72.2,50.81,-111.63,CA
Daspletosaurus,83.6,72.2,50.83,-111.59,CA
Triceratops,72.2,66.0,43.49,-104.46,US
Magyarosaurus dacus,72.2,66.0,45.61,22.78,RO
Magyarosaurus dacus,72.2,66.0,45.49,23.09,RO
Chadititan calvoi,83.6,72.2,-39.38,-67.69,AR
Tyrannosaurus rex,72.2,66.0,45.98,-105.04,US
Hypsilophodon,149.2,143.1,39.35,-9.32,PT
Valdosaurus canaliculatus,125.77,121.4,50.64,-1.43,UK
Iguanodon,137.05,132.6,51.01,-0.15,UK
Iguanodon,132.6,121.4,50.86,0.55,UK
Owenodon,143.1,137.05,46.95,22.4,RO
Mantellisaurus,143.1,137.05,46.95,22.4,RO
Duonychus tsogtbaatari,100.5,83.6,43.45,107.4,MN
Conchoraptor gracilis,83.6,72.2,43.49,101.15,MN
Herrerasaurus ischigualastensis,237.0,227.3,-30.13,-68.28,AR
Kank australis,72.2,66.0,-50.52,-72.56,AR
Allosaurus,154.8,143.1,32.92,-109.02,US
Utahraptor,137.05,132.6,38.43,-110.79,US
Allosaurus,154.8,143.1,44.13,-107.53,US
Camarasaurus,154.8,143.1,44.13,-107.53,US
Stokesosaurus clevelandi,154.8,143.1,44.13,-107.53,US
Apatosaurus,157.9,152.21,44.05,-107.46,US
Stokesosaurus,154.8,143.1,44.13,-107.53,US
Allosaurus,154.8,143.1,44.13,-107.53,US
Enigmacursor mollyborthwickae,154.8,143.1,40.26,-108.73,US
Imparavis attenboroughi,121.4,119.57,40.56,119.57,CN
Tongnanlong zhimingi,161.5,143.1,30.18,105.8,CN
Hesperornis regalis,83.6,72.2,49.33,-98.3,CA
Kulindadromeus zabaikalicus,168.2,165.3,52.52,116.72,RU
Kulindadromeus zabaikalicus,168.2,165.3,52.52,116.72,RU
Timimus,100.5,93.9,-29.47,147.76,AU
Protoceratops andrewsi,83.6,72.2,44.15,103.72,MN
Gremlin slobodorum,83.6,72.2,48.5,-112.52,US
Gremlin slobodorum,83.6,72.2,49.08,-110.86,CA
Gryposaurus,83.6,72.2,50.74,-111.52,CA
Tarbosaurus,72.2,66.0,43.6,100.45,MN
Huashanosaurus qini,201.4,161.5,22.11,107.25,CN
Massospondylus,201.4,192.9,-29.85,27.27,LS
Joaquinraptor casali,72.2,66.0,-45.62,-68.44,AR
Psittacosaurus amitabha,132.6,121.4,44.75,101.87,MN
Angolatitan adamastor,89.8,85.7,-8.28,13.34,AO
Huayracursor jaguensis,237.0,205.7,-28.5,-68.75,AR
Anteavis crurilongus,237.0,227.3,-30.07,-67.93,AR
Athenar bermani,149.2,145.06,40.44,-109.3,US
Ardetosaurus viator,154.8,149.2,44.65,-107.82,US
Cariocecus bocagei,125.77,121.4,38.41,-9.22,PT
Ahshislesaurus wimani,83.6,72.2,36.51,-108.32,US
Zavacephale rinpoche,119.57,100.5,45.85,108.45,MN
Rocasaurus,72.2,66.0,-39.51,-67.38,AR
Istiorachis macarthurae,132.6,121.4,50.63,-1.4,UK
Richardoestesia isosceles,85.7,72.2,37.57,-113.43,US
Richardoestesia gilmorei,85.7,72.2,37.9,-112.74,US
Edmontosaurus regalis,72.2,66.0,51.61,-112.88,CA
Hypacrosaurus altispinus,72.2,66.0,51.86,-113.03,CA
Saurolophus,72.2,66.0,51.75,-112.96,CA
Saurolophus,72.2,66.0,51.78,-112.96,CA
Hypacrosaurus,72.2,66.0,51.78,-112.96,CA
Hypacrosaurus,83.6,66.0,51.82,-112.98,CA
Saurolophus osborni,72.2,66.0,51.82,-112.98,CA
Saurolophus,72.2,66.0,51.8,-112.96,CA
Saurolophus,83.6,66.0,51.79,-113.01,CA
Saurolophus,83.6,66.0,51.79,-113.01,CA
Saurolophus,72.2,66.0,51.7,-112.93,CA
Lambeosaurus lambei,83.6,72.2,50.6,-111.62,CA
Corythosaurus,83.6,72.2,50.6,-111.62,CA
Corythosaurus,83.6,72.2,50.6,-111.62,CA
Gorgosaurus libratus,83.6,72.2,50.6,-111.62,CA
Hypacrosaurus altispinus,83.6,72.2,50.6,-111.62,CA
Saurolophus,83.6,72.2,50.69,-111.62,CA
Struthiomimus altus,83.6,72.2,50.75,-111.49,CA
Corythosaurus,83.6,72.2,50.65,-111.62,CA
Yeneen houssayi,85.7,83.6,-37.59,-69.32,AR
Thecodontosaurus,237.0,201.4,51.02,-3.05,UK
Dromaeosaurus,93.9,89.8,45.2,-96.51,US
Vitosaura colozacani,83.6,72.2,-30.55,-66.53,AR
Arcovenator,83.6,72.2,42.66,-2.63,ES
Richardoestesia,83.6,72.2,39.93,-108.82,US
Paronychodon,83.6,72.2,39.93,-108.82,US
Paronychodon,72.2,66.0,52.0,-112.88,CA
Yurgovuchia,139.1,132.6,38.73,-109.59,US
Allosaurus,152.21,145.06,39.85,-8.62,PT
Xenovenator espinosai,83.6,72.2,25.54,-101.36,MX
Xenovenator espinosai,83.6,72.2,25.61,-101.98,MX
Heterodontosaurus tucki,201.4,192.9,-28.98,27.37,ZA
Lesothosaurus diagnosticus,201.4,192.9,-28.98,27.37,ZA
Centrosaurus,83.6,72.2,50.51,-110.39,CA
Centrosaurus,83.6,72.2,50.51,-110.39,CA
Centrosaurus,83.6,72.2,50.51,-110.39,CA
Centrosaurus,83.6,72.2,50.51,-110.39,CA
Centrosaurus apertus,83.6,72.2,50.51,-110.39,CA
Centrosaurus,83.6,72.2,50.51,-110.39,CA
